id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,movie_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
10534,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,2011-03-05,2011-03-05,"Jealous of Suneo's new robot toy, Nobita asks Doraemon to build him an even better one. Doraemon initially refuses, until Nobita accidentally discovers pieces of a mysterious robot that falls from the sky. After gathering all the robot parts and assembled them together, the giant robot, Zanda Claus, is soon completed. The duo soon learn that the robot is not a mere toy, but a powerful weapon in the fight against the coming Robot Army that is going to attack Earth and enslave the human inhabitants of it. An invasion is near, as a mysterious girl Riruru (リルル, Alternative spelling: Lilulu, Lillele [Doko Demo Doa Scanlations]) shows up, looking for the robot.

(Source: Wikipedia)",8.04,505,5433,10115,6828,white,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}, {'id': 18, 'name': 'Mecha'}, {'id': 27, 'name': 'Shounen'}]",1,unknown,6480,pg,"[{'id': 247, 'name': 'Shin-Ei Animation'}]",116,,,2011.0,winter,168.0,8825.0,64.0,178.0,893.0,10128.0,0.9761,0.0239
3783,Kara no Kyoukai 3: Tsuukaku Zanryuu,2008-02-09,2008-02-09,"On a solemn night in July 1998, teenager Fujino Asagami is mercilessly raped by a street gang in a dilapidated bar. No matter what physical or sexual abuse they deal, however, the girl regards her captors with the same apathetic expression. The next day, mangled bodies are discovered in that same building, so torn apart that investigators find it infeasible to even consider the culprit human.

Elsewhere, a client request reaches Touko Aozaki's detective agency, tasking Shiki Ryougi with either capturing or killing the perpetrator of last night's incident. But soon, word spreads that a single survivor escaped the slaughter, and now the murderer is plowing down everything in their path to locate and exterminate him. A brutal race against time begins, pitting Shiki against a dangerous foe imperceptible even to her legendary eyes. 

[Written by MAL Rewrite]",8.04,509,922,206352,125723,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 7, 'name': 'Mystery'}, {'id': 37, 'name': 'Supernatural'}, {'id': 41, 'name': 'Suspense'}]",1,light_novel,3546,r+,"[{'id': 43, 'name': 'ufotable'}]",117,,,2008.0,winter,2745.0,162748.0,1299.0,511.0,39235.0,206538.0,0.9912,0.0088
39565,Boku no Hero Academia the Movie 2: Heroes:Rising,2019-12-20,2019-12-20,"Izuku ""Deku'' Midoriya and his fellow students in Class 1-A of UA High's hero course have been chosen to participate in a safety program on Nabu Island. To further improve their skills and gain experience in more ordinary heroics, the students aid the kind citizens with small services and everyday chores. With the low crime rate in the quiet community, all seems well and good, but the rise of a new villain threatens to put the students' courage to the test and challenge their capabilities as heroes.

A merciless villain by the name of Nine is in search of a certain ""quirk"" needed to fulfill his diabolical plan—creating a society where only those with the strongest quirks reign supreme. As his attack on Nabu Island endangers the lives of the residents, securing the citizens becomes the first priority for Class 1-A; defeating Nine along with his wicked accomplices is also imperative. A straightforward strategy is formulated until a young boy named Katsuma Shimano, whom Deku had befriended, suddenly requires particular protection. Concerned for the boy's wellbeing, Deku and his classmates must now devise a plan to ensure Katsuma's safety at all costs.

With Nine wreaking havoc to find the catalyst for his ill-intended schemes and the heroes desperate to defend Katsuma from harm, will Deku and his friends be able to come out victorious, or will they find themselves unable to escape a hopeless situation?

[Written by MAL Rewrite]",8.03,516,392,445291,256108,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 27, 'name': 'Shounen'}, {'id': 31, 'name': 'Super Power'}]",1,manga,6240,pg_13,"[{'id': 4, 'name': 'Bones'}]",118,,,2019.0,fall,6314.0,351500.0,1759.0,903.0,87078.0,447554.0,0.9941,0.0059
781,Detective Conan Movie 03: The Last Wizard of the Century,1999-04-17,1999-04-17,"Kaitou Kid dares to challenge the police once more, setting his sights on the Russian Imperial Easter Egg. With the date, time, and place, the Osaka police force scrambles to stop him. But this time, Kid may have bitten off more than he can chew—Conan Edogawa, Heiji Hattori, and numerous others are also trying to get their hands on the jeweled egg.

As the race for possession of the egg escalates, a string of murders threatens those after it, and at the same time the tragic truth behind the Romanov Dynasty is finally revealed. At the center of these developments, it is up to Conan to solve the gruesome murders and catch Kid, all while protecting those close to him and concealing his identity.

[Written by MAL Rewrite]",8.03,518,2394,58235,35411,white,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 39, 'name': 'Police'}, {'id': 27, 'name': 'Shounen'}]",1,manga,6000,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",119,,,1999.0,spring,637.0,53313.0,252.0,287.0,3831.0,58320.0,0.9908,0.0092
1363,Detective Conan Movie 04: Captured in Her Eyes,2000-04-22,2000-04-22,"On a rainy afternoon, the Detective Boys witness a murder across the street. Barred by traffic, the culprit slips away and Conan Edogawa is left a single clue by a dying detective. Days later, another detective is found murdered in a parking lot, leaving the police rattled. Suspicious that the culprit is one of their own, everyone in the police department without an alibi is suspect. But despite being on high alert, they are outmaneuvered and suffer yet another attack—this time with Ran Mouri finding herself in the crossfire.

Traumatized, Ran wakes in the hospital with retrograde amnesia, remembering nothing about her life. Soon released, she struggles to remember her past and grows fearful of not regaining her memories before being targeted by the killer for what she witnessed. As she is guarded by friends and family, it is up to Conan to piece together the clues and find who the murderer is before they strike again.

[Written by MAL Rewrite]",8.03,519,2477,54866,32999,white,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 39, 'name': 'Police'}, {'id': 27, 'name': 'Shounen'}]",1,manga,6000,pg_13,"[{'id': 73, 'name': 'TMS Entertainment'}]",120,,,2000.0,spring,611.0,49928.0,243.0,291.0,3867.0,54940.0,0.9903,0.0097
9204,Omae Umasou da na,2010-10-16,2010-10-16,"By a twist of fate, a herbivorous dinosaur finds a lost egg and brings it back to her nest. When the egg hatches, however, a carnivorous dinosaur emerges. Unable to abandon the child, she names him ""Heart"" and raises him in exile alongside her own child. As Heart comes of age, he struggles to eat the same food as his family and runs away in disgrace when he learns that he cannot live properly without meat. 

Years later, the now feared predator Heart encounters a situation similar to his past—he spots a dinosaur egg opposite his kind. As it emerges, Heart remarks that the newborn is delicious-looking. The newborn herbivore thinks that Heart is his father and takes delicious-looking, or ""Umasou,"" as his name. Unable to eat a newborn who loves him, Heart reluctantly decides to raise Umasou as his own. As he nurtures a forbidden child like his mother before him, Heart struggles to deal with an unforgiving world and the true natures of predator and prey.

[Written by MAL Rewrite]",8.02,529,4467,16746,6957,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}]",1,picture_book,5400,g,"[{'id': 30, 'name': 'Ajia-Do'}]",121,,,2010.0,fall,429.0,8933.0,169.0,209.0,7020.0,16760.0,0.9774,0.0226
34376,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 3 - Yakusoku,2017-07-08,2017-07-08,"The third and final movie in the Washio Sumi no Shou trilogy.
",8.02,534,4904,13086,4590,white,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 36, 'name': 'Slice of Life'}]",1,light_novel,2909,pg_13,"[{'id': 418, 'name': 'Studio Gokumi'}]",122,,,2017.0,summer,440.0,6451.0,218.0,200.0,5808.0,13117.0,0.9681,0.0319
9963,Detective Conan Movie 15: Quarter of Silence,2011-04-16,2011-04-16,"The momentous day of the opening of the new Tokyo subway, the Touto Line, has come, but a bombing incident puts all celebrations to a halt. The governor of Tokyo is caught in the blast while onboard the train, but he and everyone else present is fortunately saved by the quick thinking and actions of Conan Edogawa.

Intrigued by the incident, Conan researches the governor's political history and discovers that the man was responsible for the destruction of a village in Niigata to build the Kitanosawa Dam. Believing the attack to be related to the construction of the dam, Conan, accompanied by Ran Mouri, Kogorou Mouri, Professor Agasa, Sonoko Suzuki, and the Detective Boys, decides to visit the village and investigate. 

There, they meet a group of locals who lived in the old village before it was torn down. However, just as one mystery leads to another, one of the locals is murdered. Suspecting that something much more sinister is afoot, Conan vows to uncover the truth behind these two incidents before it is too late.

[Written by MAL Rewrite]",8.02,536,2848,41972,24304,white,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 7, 'name': 'Mystery'}, {'id': 39, 'name': 'Police'}, {'id': 27, 'name': 'Shounen'}]",1,manga,6540,g,"[{'id': 73, 'name': 'TMS Entertainment'}]",123,,,2011.0,spring,544.0,36735.0,243.0,275.0,4216.0,42013.0,0.9877,0.0123
2759,Evangelion: 1.0 You Are (Not) Alone,2007-09-01,2007-09-01,"In a post-apocalyptic world, the last remaining human settlement in Japan is the heavily fortified city of Tokyo-3. Fourteen-year-old Shinji Ikari is brought to the headquarters of NERV, an underground organization lead by his estranged father, Gendou. He requests that Shinji become a pilot of an ""Evangelion,"" a colossal android built to fight against monstrous and destructive alien creatures known as ""Angels"" that wreak havoc on the planet and threaten the survival of the remaining human race.

Although initially reluctant, Shinji is swayed by the idea of reconciling with his father, and agrees to aid in mankind's perilous endeavor against its alien threat, as the pilot of Evangelion Unit-01. Thrust into the midst of a dangerous battlefield, Shinji must find the necessary courage and resolve to face against the Angels' incursions before it is too late.

[Written by MAL Rewrite]
",8.02,538,368,473206,288811,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 40, 'name': 'Psychological'}, {'id': 24, 'name': 'Sci-Fi'}]",1,original,6061,pg_13,"[{'id': 47, 'name': 'Khara'}]",124,,,2007.0,summer,6600.0,383405.0,2703.0,1251.0,80163.0,474122.0,0.9917,0.0083
14807,Kara no Kyoukai Movie: Mirai Fukuin,2013-09-28,2013-09-28,"​Shiki Ryougi, Mikiya Kokutou, and Touko Aozaki begin investigating a bomber after they witness a nearby explosion. That same night, Shiki catches a glimpse of the bomber, and as a result, he becomes fixated on her. To get rid of her, the madman plays a game of cat and mouse in attempts to lure her to an empty parking garage. And bombs are not the only thing he has in his arsenal: he also possesses the ability to see the future, and he intends to bring an end to Shiki.

Elsewhere a few days prior, a student at Reien Girls' Academy, Shizune Seo, plans to head home for the summer. However, while exiting a bus, she has a vision of the future involving a nearby stranger's death. While trying to warn the stranger, she meets Mikiya—who succeeds in utilizing Shizune's information effectively.

Subsequently, an employee is sent on a job with his employer's 10-year-old daughter in tow. However, the subject of his investigation turns out to be a ghost from both of their pasts.

Mirai Fukuin tells the stories set during the main timeline of the Kara no Kyoukai films, as well as one set in the future.

[Written by MAL Rewrite]",8.02,542,1674,101988,46222,white,movie,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 7, 'name': 'Mystery'}, {'id': 42, 'name': 'Seinen'}, {'id': 37, 'name': 'Supernatural'}]",1,light_novel,5400,r,"[{'id': 43, 'name': 'ufotable'}]",125,,,2013.0,summer,2552.0,60893.0,1170.0,455.0,36967.0,102037.0,0.9841,0.0159
7465,Eve no Jikan (Movie),2010-03-06,2010-03-06,"In the Japan of the future, employing androids for various purposes is nothing out of the ordinary. However, treating androids on the same level as humans is frowned upon, and there is constant paranoia surrounding the possibility of robots defying humans, their masters. Those who appear too trustworthy of their androids are chided and labeled ""dori-kei,"" or ""android-holics.""

High school student Rikuo Sakisaka notices when his house droid, Sammy, starts behaving curiously—she has been leaving the house without his instruction. When he inspects the movement logs in her database, a cryptic line grabs his attention: ""Are you enjoying the time of EVE?"" Accompanied by his friend Masakazu Masaki, Rikuo tracks the whereabouts of his houseroid to a cafe called Time of Eve, where it is forbidden for customers to display prejudice against one another. The cafe, Rikuo realizes, is frequented by both man and machine, with no evidence to tell either apart.

Each customer—from the cheerful Akiko, to a robot dangerously close to breaking down—has their own story and challenges to overcome. While Rikuo tries to reveal Sammy's intentions, he begins to question the legitimacy of the fear that drives humans to regard androids as nothing more than mere tools.

[Written by MAL Rewrite]",8.01,545,1498,116024,52662,white,movie,finished_airing,"[{'id': 24, 'name': 'Sci-Fi'}, {'id': 36, 'name': 'Slice of Life'}]",1,original,6400,pg_13,"[{'id': 84, 'name': 'Studio Rikka'}]",126,,,2010.0,winter,2592.0,67861.0,1268.0,586.0,43787.0,116094.0,0.984,0.016
31149,Persona 3 the Movie 4: Winter of Rebirth,2016-01-23,2016-01-23,"""The time of destruction is coming ever closer without a doubt. It cannot be stopped.""
To know death, to gaze at death, to face death.

Makoto and his allies have grown through the many meetings and partings they have experienced.

Their fight might not be for the sake of the world, but for themselves. Even so, they have continued to fight, believing that there are peaceful days waiting at the end of the battle.

However, a boy says that destruction is the fate that humanity must shoulder. The boy they believed to be their friend tells them the truth of the situation without an emotion on his face.

The season changes to winter. Makoto makes a decision in order to greet the spring that is waiting beyond...

(Source: ANN)",8.01,551,2311,61397,28762,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 37, 'name': 'Supernatural'}]",1,game,6300,r,"[{'id': 56, 'name': 'A-1 Pictures'}]",127,,,2016.0,winter,1397.0,38850.0,564.0,326.0,20503.0,61640.0,0.9856,0.0144
34440,Code Geass: Hangyaku no Lelouch III - Oudou,2018-05-26,2018-05-26,"Lelouch Lamperouge's dreams of destroying the Holy Britannian Empire are slowly crumbling. His sister, Nunnally, has been kidnapped by Schneizel el Britannia, and Suzaku Kururugi is ignoring his desperate pleas for assistance. The Black Knights are slowly losing faith in Lelouch as their leader, and the United Federation of Nations has declared global war on Britannia.

Having suffered numerous betrayals, a significant loss of power, and an ever-growing resentment towards Emperor Charles zi Britannia, the crippled Lelouch makes a final decision: if he can't destroy the Empire from the outside, he will take it for himself from within.

[Written by MAL Rewrite]",8.0,557,1984,78935,27756,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 23, 'name': 'School'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 31, 'name': 'Super Power'}]",1,original,8400,r,"[{'id': 14, 'name': 'Sunrise'}]",128,,,2018.0,spring,1777.0,42293.0,806.0,643.0,33746.0,79265.0,0.9817,0.0183
30364,Haikyuu!! Movie 2: Shousha to Haisha,2015-09-18,2015-09-18,"The Inter-High has finally arrived for Karasuno High School's volleyball team. Their opponent at the tournament is Date Tech High School—the team that crushed Karasuno the year prior. The loss brings back anxiety and fear for the team's second and third years as they were unable to overcome Date's ""read block."" With the dynamic freshmen duo Shouyou Hinata and Tobio Kageyama on their side, will Karasuno be able to overcome their past and break through the iron wall?

Awaiting Karasuno in the next round is the elite Aoba Jousai High School, led by the cunning captain Tooru Oikawa. Coming from the same middle school as Kageyama, Oikawa is a talented and unpredictable setter with a grudge against his former teammate. It is a battle between genius setters to decide who will continue on in the Inter-High.

[Written by MAL Rewrite]
",7.99,569,2107,71503,25321,white,movie,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",1,manga,5280,pg_13,"[{'id': 10, 'name': 'Production I.G'}]",129,,,2015.0,summer,1646.0,45385.0,757.0,636.0,23531.0,71955.0,0.9806,0.0194
4672,Koukaku Kidoutai 2.0,2008-07-12,2008-07-12,"Mamoru Oshii's first Ghost in the Shell cyberspace film will return to five Japanese theaters in an enhanced Ghost in the Shell 2.0 edition on July 12. The new edition will include new computer graphics and digital effects for some scenes and a reunion of most of the cast members for a new 6.1 surround sound recording. Academy-Award-winning sound mixer/editor Randy Thom (Ghost in the Shell 2: Innocence, The Incredibles, The Right Stuff) has overseen the new soundtrack with Kenji Kawai's original music and a final mix that has been produced at Thom and Lucas Digital's Skywalker Sound studio in California.

In the new edition, the enigmatic Puppet Master character will be played by Yoshiko Sakakibara (Ghost in the Shell 2: Innocence's Harraway, Ghost in the Shell: Stand Alone Complex's Prime Minister Yoko Kayabuki). Iemasa Kayumi (Giant Robo's Chief Chuujou Shizuo, RahXephon's Ernst Von Bähbem) played the role in the original edition.

The film will screen in Tokyo, Osaka, Nagoya, Fukuoka, and Sapporo. Not coincidentally, Oshii's latest film, The Sky Crawlers, will open one month after Ghost in the Shell 2.0 on August 2. 

(Source: ANN)",7.99,572,1931,82866,37087,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 18, 'name': 'Mecha'}, {'id': 39, 'name': 'Police'}, {'id': 40, 'name': 'Psychological'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 42, 'name': 'Seinen'}]",1,manga,5002,r+,"[{'id': 10, 'name': 'Production I.G'}]",130,,,2008.0,summer,1400.0,52653.0,780.0,646.0,27417.0,82896.0,0.9828,0.0172
5029,Major Movie: Yuujou no Winning Shot,2008-12-13,2008-12-13,"Goro briefly returns to Japan after a triumphant campaign in the US. He is heading towards Fukuoka where he played baseball when he was a fifth grader. Having just moved into a new town, this is where Goro faced a critical point in his life. 

(Source: ANN)",7.99,573,4252,18789,10408,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",1,manga,6000,pg_13,"[{'id': 27, 'name': 'Xebec'}]",131,,,2008.0,fall,330.0,14453.0,171.0,243.0,3606.0,18803.0,0.978,0.022
35848,Promare,2019-05-24,2019-05-24,"Thirty years ago, a new race of flame-wielding mutants suddenly appeared, destroying a large portion of humanity. These so-called “Burnish” have continued to appear at random, leaving a trail of death and destruction in their wake.

The autonomous republic of Promepolis is a thriving nation thanks to the incredible efforts of their leader, Kray Foresight, against the Burnish. A team of firefighters known as the Burning Rescue is tasked with stopping these horrifying monsters, using the most performant technology available thanks to their incredible mechanic Lucia Fex. Galo Thymos is an energetic young man, who considers Foresight his hero for saving his life and is the rescue team's most recent recruit. 

A terrorist group calling themselves Mad Burnish has been causing havoc all over the nation. After an encounter with Mad Burnish leader Lio Fotia, Galo sets out on his fated journey to find the truth about these mutants, ultimately leading him to question everything he previously held to be true.

[Written by MAL Rewrite]",7.99,574,820,230844,111001,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 18, 'name': 'Mecha'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 31, 'name': 'Super Power'}]",1,original,6660,pg_13,"[{'id': 803, 'name': 'Trigger'}]",132,,,2019.0,spring,5604.0,136261.0,1567.0,1032.0,87246.0,231710.0,0.9888,0.0112
12477,Sakasama no Patema,2013-11-09,2013-11-09,"Patema is a plucky young girl from an underground civilization boasting an incredible network of tunnels. Inspired by a friend that mysteriously went missing, she is often reprimanded due to her constant excursions of these tunnels due to her royal status. After she enters what is known as the ""forbidden zone,"" she accidentally falls into a giant bottomless pit after being startled by a strange creature.

Finding herself on the surface, a world literally turned upside down, she begins falling towards the sky only to be saved by Age, a discontented student of the totalitarian nation known as Aiga. The people of Aiga are taught to believe that ""Inverts,"" like Patema, are sinners that will be ""swallowed by the sky,"" but Age has resisted this propaganda and decides to protect his new friend. A chance meeting between two curious teenagers leads to an exploration of two unique worlds as they begin working together to unveil the secrets of their origins in Sakasama no Patema, a heart-warming film about overcoming differences in order to coexist.

[Written by MAL Rewrite]",7.99,575,750,255847,119252,white,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 24, 'name': 'Sci-Fi'}]",1,original,5930,pg_13,"[{'id': 84, 'name': 'Studio Rikka'}, {'id': 559, 'name': 'Purple Cow Studio Japan'}]",133,,,2013.0,fall,6403.0,152940.0,2293.0,789.0,93592.0,256017.0,0.988,0.012
42916,Sword Art Online: Progressive Movie - Hoshi Naki Yoru no Aria,2021-10-30,2021-10-30,"""There's no way to beat this game. The only difference is when and where you die...""

One month has passed since Akihiko Kayaba's deadly game began, and the body count continues to rise. Two thousand players are already dead.

Kirito and Asuna are two very different people, but they both desire to fight alone. Nonetheless, they find themselves drawn together to face challenges from both within and without. Given that the entire virtual world they now live in has been created as a deathtrap, the surviving players of Sword Art Online are starting to get desperate, and desperation makes them dangerous to loners like Kirito and Asuna. As it becomes clear that solitude equals suicide, will the two be able to overcome their differences to find the strength to believe in each other, and in so doing survive?

Sword Art Online: Progressive is a new version of the Sword Art Online tale that starts at the beginning of Kirito and Asuna's epic adventure—on the very first level of the deadly world of Aincrad! 

(Source: Yen Press)",7.99,577,1229,151532,12626,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 10, 'name': 'Fantasy'}, {'id': 11, 'name': 'Game'}, {'id': 22, 'name': 'Romance'}]",1,light_novel,5820,pg_13,"[{'id': 56, 'name': 'A-1 Pictures'}]",134,,,2021.0,fall,3268.0,15743.0,1345.0,184.0,130979.0,151519.0,0.9899,0.0101
41781,BanG Dream! Movie: Episode of Roselia - II: Song I Am.,2021-06-25,2021-06-25,no_synopsis,7.98,584,7147,5109,1409,white,movie,finished_airing,"[{'id': 19, 'name': 'Music'}]",1,original,4200,pg_13,"[{'id': 537, 'name': 'SANZIGEN'}]",135,,,2021.0,spring,144.0,1784.0,84.0,50.0,3080.0,5142.0,0.9739,0.0261
36369,Ginga Eiyuu Densetsu: Die Neue These - Seiran 1,2019-09-27,2019-09-27,"The Free Planets Alliance's invasion of the Galactic Empire has failed after supply mismanagement led to heavy losses. Unwilling to abort the expedition despite being greatly outnumbered, Fleet Admiral Lazar Lobos orders the remaining Alliance fleets to gather in the Amritsar Starzone for a final stand against the incoming counterattack.

Strategic genius Fleet Admiral Reinhard von Lohengramm leads the Imperial forces into this decisive battle with an overwhelming advantage. However, his rival, tactical magician Vice Admiral Yang Wen-li of the Alliance, once again makes up for the incompetence of his superiors and stages a narrow escape for himself and his fellow soldiers. Though both Reinhard and Yang are displeased with the outcome—the former for his imperfect victory and the latter for the tremendous casualties—their attention must turn to the bubbling political unrest on both sides of the galaxy.

[Written by MAL Rewrite]",7.98,587,3984,21760,9794,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",4,novel,1500,r,"[{'id': 10, 'name': 'Production I.G'}]",136,,,2019.0,summer,743.0,12497.0,265.0,161.0,8237.0,21903.0,0.9806,0.0194
2154,Tekkon Kinkreet,2006-12-23,2006-12-23,"The streets of Treasure Town are said to belong to ""The Cats."" They know everything that goes on in the city, and no one can stir up trouble without going through them first. In reality, The Cats are a pair of orphan boys called Black and White, who aren’t afraid of anything or anyone. 

But their rule of the streets is challenged when the Yakuza come to town and start making changes. The wild Black and the carefree White have no one to rely on but themselves to get their Treasure Town back to the way it was. But their bond is tested as they quickly realize going back to how things were may no longer be an option.

[Written by MAL Rewrite]
",7.97,601,1723,98302,39855,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 40, 'name': 'Psychological'}, {'id': 37, 'name': 'Supernatural'}]",1,manga,6660,r,"[{'id': 13, 'name': 'Studio 4°C'}]",137,,,2006.0,fall,2081.0,50996.0,1060.0,585.0,43696.0,98418.0,0.9833,0.0167
41497,Fate/Grand Order: Shuukyoku Tokuiten - Kani Jikan Shinden Solomon,2021-07-30,2021-07-30,no_synopsis,7.96,610,2624,49123,12395,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 37, 'name': 'Supernatural'}]",1,game,5640,pg_13,"[{'id': 1835, 'name': 'CloverWorks'}]",138,,,2021.0,summer,1336.0,15422.0,551.0,126.0,31987.0,49422.0,0.9863,0.0137
29755,Haikyuu!! Movie 1: Owari to Hajimari,2015-07-03,2015-07-03,"After watching a volleyball match on TV where the ""Little Giant"" of Karasuno High School helps his team secure a hard-fought victory, young and impressionable Shouyou Hinata begins to play the sport in hopes that he too can soar high one day. Now enrolled at the same school as his idol, he attempts to join the volleyball team despite his short stature. Unfortunately, upon his arrival, Hinata locks eyes with ""King of the Court"" Tobio Kageyama—a genius setter whom he had once suffered a bitter defeat to in middle school.

Their unfriendly introduction and subsequent rivalry forces the rest of the Karasuno team to bar both of them from joining the club until they can learn to work together as teammates. Though reluctant to cooperate, their desire to play volleyball causes them to return with a proposal that will show the other members that they are capable of teamwork. As the two freshmen form an odd setter-and-ace relationship, an old rival school invites Karasuno for practice matches, reigniting competition between the two schools once more.

[Written by MAL Rewrite]
",7.96,611,1981,79253,28549,white,movie,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",1,manga,5340,pg_13,"[{'id': 10, 'name': 'Production I.G'}]",139,,,2015.0,summer,1841.0,50201.0,837.0,664.0,25708.0,79251.0,0.9811,0.0189
7222,Macross F Movie 2: Sayonara no Tsubasa,2011-02-26,2011-02-26,Second Macross Frontier movie.,7.96,617,3715,25263,12499,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 19, 'name': 'Music'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",1,original,6861,pg_13,"[{'id': 41, 'name': 'Satelight'}, {'id': 441, 'name': '8bit'}]",140,,,2011.0,winter,489.0,17255.0,266.0,219.0,7049.0,25278.0,0.9808,0.0192
1089,Macross: Do You Remember Love?,1984-07-07,1984-07-07,"After warping light-years away from Earth, the spacecraft Macross carries a city of civilians and soldiers back home. They continuously fight off the threat of the Zentradi and Meltrandi, giant alien races with whom humanity wages war. 

During a battle, the Macross transforms into a mecha operated by fighter pilot Hikaru Ichijou. Thrust into a number of hardships, Hikaru grows close to the city's idol Minmay Lynn. As their relationship develops, however, it is viewed unfavorably by others due to Minmay's status and popularity.

With war raging on and the state of Earth unknown, Hikaru and his fellow soldiers fight on against their mysterious enemies. Throughout the bloodshed, Hikaru and Minmay attempt to keep hold of their feelings for one another. Minmay pours her heart into her music, which may just turn out to be the key to finding peace.

[Written by MAL Rewrite]",7.96,618,2872,41346,19805,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 19, 'name': 'Music'}, {'id': 22, 'name': 'Romance'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",1,original,6900,pg_13,"[{'id': 8, 'name': 'Artland'}, {'id': 103, 'name': 'Tatsunoko Production'}]",141,,,1984.0,summer,948.0,25504.0,432.0,294.0,14220.0,41398.0,0.9825,0.0175
